TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS,VolatileAcidity_log1p,Chlorides_log1p
6,6.8,0.34,0.9,8.7,0.06,14.0,150.0,0.99252,2.46,0.57,11.6,2,7.0,2.0,0.29266961396282004,0.058268908123975775
3,5.8,0.27,0.9999999999999999,7.3,0.04,42.0,321.0,0.99442,3.15,0.575,4.45,0,6.0,2.0,0.23901690047049992,0.039220713153281295
3,1.7500000000000009,0.71,0.39,17.4,0.248,29.0,140.0,0.99173,3.2,0.49,6.2,-1,7.0,2.0,0.5364933705145685,0.22154226994723591
3,6.6,0.36,0.14,8.7,0.101,40.0,89.0,0.9911,3.35,1.19,11.4,-2,7.0,2.0,0.3074846997479606,0.09621885774054292
3,5.7,0.24,0.39,8.7,0.063,35.0,182.0,0.99391,3.11,0.38,7.2333333333,0,6.0,2.0,0.2151113796169455,0.061095099359810875
3,5.8,0.36,0.9999999999999999,1.1,0.063,36.0,321.0,1.0197075,3.99,0.45,10.4,0,6.0,2.0,0.3074846997479606,0.061095099359810875
4,6.6,0.28,0.28,8.7,0.052,55.0,150.0,0.9962,3.09,0.575,8.9,0,7.0,2.0,0.2468600779315258,0.050693114315518116
4,7.4,0.31,0.89,1.6,0.05,80.0,137.0,0.9929,3.31,1.19,16.849999999999998,0,8.0,2.0,0.27002713721306015,0.04879016416943201
4,5.6,0.84,0.23,7.75,0.031,33.0,150.0,0.99296,3.22,0.575,6.1,0,7.0,2.0,0.6097655716208943,0.030529205034822874
4,5.6,0.23,0.25,8.0,0.043,43.0,150.0,0.99429,2.25,0.2,10.4,0,6.0,2.0,0.20701416938432612,0.04210117601863539
3,14.149999999999999,0.95,0.39,7.8,0.04,84.0,150.0,0.98476,3.16,1.19,9.4,0,8.0,2.0,0.6678293725756554,0.039220713153281295
2,5.9,0.32,0.39,14.5,0.042,23.0,150.0,0.99684,3.16,0.92,12.6,-1,6.0,2.0,0.2776317365982795,0.04114194333117518
5,9.1,0.29,0.9999999999999999,2.05,0.063,13.0,81.0,0.99188,4.17,0.575,11.7,0,9.5,2.0,0.2546422183735807,0.061095099359810875
0,7.8,0.2,0.53,8.7,0.063,43.0,321.0,0.991,3.08,1.19,10.4,-1,8.0,2.0,0.18232155679395462,0.061095099359810875
4,8.0,0.24,0.9999999999999999,6.8,0.248,13.0,134.0,1.0197075,4.17,0.575,10.0,1,9.0,2.0,0.2151113796169455,0.22154226994723591
3,14.149999999999999,0.14,0.39,8.7,0.063,43.0,150.0,0.9949,3.34,0.59,9.0,0,6.0,2.0,0.1310282624064041,0.061095099359810875
0,7.2,0.23,0.42,8.7,0.248,9.0,17.0,0.99376,2.25,0.54,8.5,0,9.0,2.0,0.20701416938432612,0.22154226994723591
0,6.7,0.58,0.02,20.4,0.063,43.0,150.0,1.0197075,3.39,1.19,13.1,0,7.0,2.0,0.4574248470388754,0.061095099359810875
5,6.8,0.86,0.39,30.2,0.063,43.0,182.0,0.99742,3.24,1.06,16.849999999999998,1,7.0,2.0,0.6205764877251099,0.061095099359810875
0,3.5,0.36,0.01,8.7,0.248,3.0,150.0,1.0197075,4.01,0.575,9.8,0,8.0,2.0,0.3074846997479606,0.22154226994723591
3,6.4,0.36,0.43,24.4,0.248,43.0,92.0,0.9974,4.17,0.38,8.9,0,7.0,2.0,0.3074846997479606,0.22154226994723591
5,14.149999999999999,0.29,0.4,30.2,0.248,113.5,28.0,0.97774,3.58,0.575,11.5,1,8.0,2.0,0.2546422183735807,0.22154226994723591
4,6.3,1.1949999999999998,0.33,30.2,0.063,23.0,118.0,0.9685275,3.23,0.46,10.5,0,7.0,2.0,0.7861820465271346,0.061095099359810875
0,7.3,0.21,0.39,1.8,0.182,43.0,210.0,1.0197075,3.32,0.44,5.8,-1,8.0,2.0,0.19062035960864973,0.16720791898390647
0,1.7500000000000009,0.54,0.26,2.0,0.063,23.0,97.0,0.9981,2.25,1.19,13.1,0,9.0,2.0,0.43178241642553783,0.061095099359810875
6,12.2,0.36,0.9999999999999999,3.9,0.063,113.5,150.0,0.9685275,2.63,0.6,12.6,0,7.0,2.0,0.3074846997479606,0.061095099359810875
3,6.7,0.215,0.9999999999999999,2.4,0.175,17.0,192.0,0.9958,3.71,0.63,12.0,0,7.0,2.0,0.1947440767925118,0.16126814759612226
4,14.149999999999999,1.1949999999999998,0.3,5.5,0.248,53.0,133.0,0.99623,3.19,0.58,11.7,0,7.0,2.0,0.7861820465271346,0.22154226994723591
4,10.9,0.36,0.32,0.9,0.041,43.0,150.0,0.9926,3.39,1.19,8.9,-1,7.0,2.0,0.3074846997479606,0.04018178963283184
0,8.7,0.36,0.07,8.7,0.063,5.0,9.0,0.99864,4.11,0.35,10.3,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
2,11.1,0.19,0.12,4.4,0.248,63.0,206.0,0.994,3.32,0.52,9.8,0,7.0,2.0,0.173953307123438,0.22154226994723591
3,6.8,0.36,0.39,8.7,0.063,41.0,146.0,1.00641,4.16,0.575,5.9,0,7.0,2.0,0.3074846997479606,0.061095099359810875
5,6.8,0.36,0.67,14.7,0.024,31.0,240.0,1.0197075,2.25,1.15,14.9,1,7.0,2.0,0.3074846997479606,0.02371652661731604
3,7.2,0.145,0.9999999999999999,9.7,0.042,43.0,90.0,0.9908,2.25,0.575,11.3,-1,5.5,2.0,0.13540463700620295,0.04114194333117518
0,1.7500000000000009,0.36,0.21,8.7,0.063,43.0,28.0,1.0197075,3.28,1.19,9.7,1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,11.7,0.57,0.0,2.0,0.19,113.5,45.0,0.9685275,4.12,0.575,9.3,2,8.0,2.0,0.4510756193602167,0.173953307123438
6,5.5,1.02,0.31,8.7,0.046,43.0,96.0,0.9926,2.94,0.575,10.7,0,7.0,2.0,0.7030975114131134,0.04497336564273116
5,1.7500000000000009,0.27,0.74,13.4,0.063,43.0,121.0,0.97402,3.04,1.19,5.8,1,8.0,2.0,0.23901690047049992,0.061095099359810875
3,1.7500000000000009,0.22,0.23,3.9,0.248,99.0,106.0,0.99098,2.91,0.52,16.5,0,7.0,2.0,0.19885085874516517,0.22154226994723591
3,7.1,0.3,0.9999999999999999,13.1,0.063,52.0,321.0,1.0197075,3.48,0.575,8.8,0,8.0,2.0,0.262364264467491,0.061095099359810875
5,7.2,0.36,0.9999999999999999,30.2,0.063,29.0,150.0,0.97211,3.85,1.19,10.4,0,7.0,2.0,0.3074846997479606,0.061095099359810875
5,6.6,0.36,0.28,4.4,0.032,43.0,78.0,0.99036,3.78,0.575,13.9,1,8.0,2.0,0.3074846997479606,0.03149866705937099
0,13.2,0.26,0.4,13.8,0.047,113.5,172.0,0.99573,2.44,1.19,9.5,-2,8.0,2.0,0.23111172096338664,0.0459289318883998
0,7.9,0.3,0.68,30.2,0.05,37.5,150.0,1.0197075,3.01,0.78,12.3,-2,9.0,2.0,0.262364264467491,0.04879016416943201
4,1.8,0.28,0.24,8.7,0.063,32.0,321.0,0.99922,3.19,0.29,9.3,0,7.0,2.0,0.2468600779315258,0.061095099359810875
3,7.2,0.365,0.88,8.7,0.055,24.0,84.0,0.98377,3.15,0.43,8.9,0,8.0,2.0,0.31115442863692305,0.05354076692802982
3,6.6,0.28,0.9999999999999999,8.7,0.046,59.0,194.0,1.0197075,4.02,0.48,9.4,0,7.0,2.0,0.2468600779315258,0.04497336564273116
0,14.149999999999999,0.36,0.44,8.7,0.139,43.0,150.0,0.9685275,2.31,0.55,9.5,1,9.5,2.0,0.3074846997479606,0.13015068446504507
3,6.6,0.2,0.14,30.2,0.184,113.5,150.0,0.99396,2.93,1.13,15.4,-1,7.0,2.0,0.18232155679395462,0.16889853646181394
4,6.7,0.38,0.07,2.6,0.063,43.0,321.0,0.99086,2.25,0.34,12.4,0,7.0,2.0,0.32208349916911333,0.061095099359810875
0,10.4,0.36,0.9999999999999999,8.7,0.248,5.0,97.0,0.97056,2.25,1.19,14.4,1,9.5,2.0,0.3074846997479606,0.22154226994723591
6,13.6,0.93,0.9999999999999999,2.9,0.026,48.0,126.0,0.99089,2.63,0.38,11.3,1,7.0,2.0,0.6575200029167942,0.02566774674857779
4,6.2,0.36,0.82,30.2,0.056,49.0,192.0,0.9956,3.18,1.19,4.45,1,7.0,2.0,0.3074846997479606,0.054488185284069734
6,6.8,0.36,0.32,26.05,0.031,43.0,150.0,1.00295,3.38,0.88,10.6,2,8.0,2.0,0.3074846997479606,0.030529205034822874
3,7.6,0.36,0.24,8.7,0.058,19.0,321.0,0.9958,3.15,0.45,12.1,0,8.0,2.0,0.3074846997479606,0.05638033343610764
5,5.6,0.36,0.32,1.2,0.024,43.0,97.0,0.99077,3.2,0.46,12.45,0,6.0,2.0,0.3074846997479606,0.02371652661731604
5,5.6,0.185,0.19,8.7,0.048,36.0,110.0,0.97987,3.26,0.575,9.5,1,6.0,2.0,0.16974277458709452,0.04688358589885042
6,2.5,0.39,0.24,6.3,0.037,45.0,321.0,1.0197075,2.58,0.43,10.2,1,7.0,2.0,0.3293037471426004,0.03633192924739028
5,7.4,0.36,0.9999999999999999,4.7,0.063,53.0,321.0,1.0197075,3.01,0.48,10.4,1,8.0,2.0,0.3074846997479606,0.061095099359810875
3,6.6,0.91,0.27,8.7,0.063,43.0,65.0,0.98984,4.17,0.575,11.2,-1,7.0,2.0,0.6471032420585385,0.061095099359810875
5,6.8,0.36,0.39,8.7,0.03,100.0,24.0,0.97727,2.31,0.46,12.4,0,7.0,2.0,0.3074846997479606,0.0295588022415444
5,7.2,0.36,0.9999999999999999,30.2,0.063,43.0,168.0,0.98676,3.2,1.19,11.3,0,8.0,2.0,0.3074846997479606,0.061095099359810875
0,6.2,1.08,0.29,2.8,0.041,43.0,79.0,0.99005,3.1,0.59,12.066666667,1,7.0,2.0,0.7323678937132266,0.04018178963283184
5,5.4,0.25,0.34,4.7,0.063,34.0,88.0,1.01252,2.56,1.19,6.9,1,7.0,2.0,0.22314355131420976,0.061095099359810875
5,7.4,0.36,0.37,2.6,0.05,24.0,315.0,1.0197075,4.17,0.53,16.849999999999998,1,8.0,2.0,0.3074846997479606,0.04879016416943201
3,1.7500000000000009,0.27,0.39,7.2,0.063,6.0,150.0,0.9929,3.15,1.05,16.849999999999998,-1,8.0,2.0,0.23901690047049992,0.061095099359810875
4,7.2,0.26,0.39,8.7,0.044,43.0,152.0,0.9685275,4.17,1.19,9.8,1,6.0,2.0,0.23111172096338664,0.04305948946044697
5,6.0,0.65,0.9999999999999999,8.7,0.248,30.0,174.0,0.99456,4.15,1.19,10.5,1,7.0,2.0,0.5007752879124893,0.22154226994723591
4,6.3,0.19,0.21,1.8,0.248,43.0,163.0,0.9685275,4.17,0.5,10.3,0,7.0,2.0,0.173953307123438,0.22154226994723591
4,6.7,0.36,0.9999999999999999,30.2,0.056,43.0,167.0,0.99628,3.04,0.575,9.4,1,8.0,2.0,0.3074846997479606,0.054488185284069734
4,7.9,0.36,0.44,6.5,0.027,47.0,126.0,0.99124,3.13,0.85,10.1,0,9.0,2.0,0.3074846997479606,0.02664193094642118
2,7.6,1.1949999999999998,0.52,8.7,0.053,43.0,111.0,0.99164,3.22,0.575,9.9,-1,8.0,2.0,0.7861820465271346,0.05164323315183845
4,6.4,0.29,0.9999999999999999,30.2,0.04,21.0,116.0,0.99736,3.05,0.575,7.8,1,7.0,2.0,0.2546422183735807,0.039220713153281295
5,14.149999999999999,0.14,0.37,1.2,0.063,43.0,314.0,0.99185,3.2,0.575,11.2,2,7.0,2.0,0.1310282624064041,0.061095099359810875
3,2.1,0.31,0.23,3.3,0.052,113.5,188.0,0.9685275,3.16,0.575,8.4,0,7.0,2.0,0.27002713721306015,0.050693114315518116
3,7.2,0.36,0.36,8.7,0.063,43.0,321.0,0.9685275,3.25,1.19,9.4,0,8.0,2.0,0.3074846997479606,0.061095099359810875
4,9.0,0.36,0.51,10.2,0.028,113.5,131.0,1.01165,3.49,0.575,16.6,-1,6.0,2.0,0.3074846997479606,0.027615167032973367
3,7.2,0.16,0.36,5.9,0.248,25.0,150.0,1.0197075,3.39,0.34,10.2,-1,8.0,2.0,0.14842000511827327,0.22154226994723591
5,7.2,0.67,0.39,1.2,0.036,113.5,150.0,0.98853,2.73,0.49,10.4,0,6.0,2.0,0.5128236264286637,0.03536714383729131
5,3.5,0.46,0.15,2.1,0.221,43.0,130.0,0.98953,3.39,0.77,13.4,-1,6.0,2.0,0.37843643572024505,0.19967019512856762
0,14.149999999999999,1.1949999999999998,0.22,1.7,0.08,43.0,79.0,0.9969,3.04,0.65,13.1,0,8.0,2.0,0.7861820465271346,0.07696104113612832
4,7.2,0.49,0.9999999999999999,3.5,0.063,43.0,126.0,1.0197075,3.88,0.575,10.5,0,7.0,2.0,0.3987761199573678,0.061095099359810875
4,4.6,1.1949999999999998,0.39,0.9,0.063,113.5,126.0,0.992,3.1,1.19,15.0,0,8.0,2.0,0.7861820465271346,0.061095099359810875
4,7.2,0.36,0.24,8.7,0.248,25.0,105.0,0.9925,3.32,0.47,7.8,1,6.0,2.0,0.3074846997479606,0.22154226994723591
4,6.5,1.1949999999999998,0.32,27.7,0.063,43.0,128.0,0.9685275,3.7,0.79,16.2,0,7.0,2.0,0.7861820465271346,0.061095099359810875
5,1.7500000000000009,0.16,0.39,0.5,0.031,43.0,123.0,0.98958,3.23,1.19,9.6,0,8.0,2.0,0.14842000511827327,0.030529205034822874
6,7.2,0.12,0.39,2.3,0.248,43.0,150.0,1.0197075,3.24,0.67,10.1,1,7.0,2.0,0.11332868530700317,0.22154226994723591
3,7.1,0.12,0.24,5.4,0.248,60.0,150.0,0.9948,2.25,0.78,10.0,1,8.0,2.0,0.11332868530700317,0.22154226994723591
3,3.1,0.25,0.9999999999999999,11.6,0.248,104.0,158.0,1.01675,3.43,0.575,11.5,0,8.0,2.0,0.22314355131420976,0.22154226994723591
5,6.5,0.5,0.22,8.7,0.063,35.0,298.0,0.9902,2.74,0.575,12.8,0,7.0,2.0,0.4054651081081644,0.061095099359810875
4,7.2,0.44,0.39,30.2,0.063,46.0,92.0,1.0197075,4.17,0.61,12.7,-2,9.0,2.0,0.3646431135879093,0.061095099359810875
2,5.8,0.33,0.39,8.7,0.063,29.0,321.0,0.99458,3.13,0.575,11.8,-1,6.0,2.0,0.28517894223366236,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.24,8.7,0.063,113.5,160.0,0.99604,3.11,0.51,12.8,1,7.0,2.0,0.7861820465271346,0.061095099359810875
5,7.2,0.21,0.39,6.5,0.248,26.0,97.0,0.99148,3.16,0.44,13.8,0,8.0,2.0,0.19062035960864973,0.22154226994723591
3,7.5,0.33,0.48,8.7,0.048,55.0,64.0,1.001,2.95,0.575,4.45,0,8.0,2.0,0.28517894223366236,0.04688358589885042
3,14.149999999999999,0.84,0.9999999999999999,8.7,0.002,30.0,90.0,0.99038,4.17,0.575,11.2,-1,7.0,2.0,0.6097655716208943,0.001998002662673056
4,7.2,0.225,0.39,8.7,0.248,68.0,150.0,1.0158,4.17,0.575,10.3,0,5.5,2.0,0.20294084399669032,0.22154226994723591
0,8.4,0.31,0.9999999999999999,8.7,0.021,52.0,321.0,1.0197075,2.93,0.575,11.5,0,9.0,2.0,0.27002713721306015,0.020782539182528505
5,6.4,0.36,0.37,8.7,0.248,113.5,69.0,0.9921,3.18,0.4,12.4,0,7.0,2.0,0.3074846997479606,0.22154226994723591
4,5.0,0.27,0.4,1.2,0.063,113.5,124.0,0.97983,3.32,0.575,10.1,0,6.0,2.0,0.23901690047049992,0.061095099359810875
6,7.2,0.36,0.39,14.7,0.248,29.0,149.0,0.9685275,2.25,0.39,9.0,1,7.0,2.0,0.3074846997479606,0.22154226994723591
3,9.3,1.15,0.39,1.9,0.085,43.0,150.0,0.9685275,4.17,0.575,8.9,0,9.5,2.0,0.7654678421395714,0.08157998699242289
2,7.2,1.1949999999999998,0.39,2.4,0.248,18.0,300.0,0.99422,3.32,0.6,15.8,-2,8.0,2.0,0.7861820465271346,0.22154226994723591
5,7.2,0.2,0.22,1.6,0.063,113.5,101.0,0.99471,3.37,0.575,10.0,2,8.0,2.0,0.18232155679395462,0.061095099359810875
6,14.149999999999999,0.1,0.29,14.8,0.248,113.5,321.0,0.9685275,2.99,0.575,12.0,0,8.0,2.0,0.09531017980432487,0.22154226994723591
4,6.2,0.36,0.39,15.8,0.063,39.0,145.0,0.99804,3.14,0.575,10.4,1,7.0,2.0,0.3074846997479606,0.061095099359810875
4,7.2,0.36,0.47,8.7,0.063,35.0,182.0,0.9685275,3.11,0.72,4.45,1,6.0,2.0,0.3074846997479606,0.061095099359810875
3,5.4,1.1949999999999998,0.32,2.5,0.063,113.5,292.0,0.98878,4.17,0.85,12.6,-1,6.0,2.0,0.7861820465271346,0.061095099359810875
5,7.2,0.23,0.39,30.2,0.072,50.0,150.0,0.9927,3.11,1.05,10.4,1,8.0,2.0,0.20701416938432612,0.06952606264861023
0,7.5,0.77,0.31,8.7,0.248,113.5,92.0,0.99892,4.07,0.575,9.2,1,8.0,2.0,0.5709795465857378,0.22154226994723591
4,11.9,0.16,0.3,30.2,0.248,33.0,168.0,1.0197075,2.9,0.575,11.8,-1,8.0,2.0,0.14842000511827327,0.22154226994723591
0,7.0,1.02,0.9999999999999999,18.05,0.063,35.0,144.0,1.0197075,2.35,0.42,4.45,-1,8.0,2.0,0.7030975114131134,0.061095099359810875
0,1.8,1.1949999999999998,0.9999999999999999,0.4,0.043,47.0,155.0,0.9937,3.42,0.5,10.1,0,8.0,2.0,0.7861820465271346,0.04210117601863539
4,7.3,1.1949999999999998,0.39,8.7,0.248,113.5,311.0,0.98004,3.34,0.575,12.6,-1,8.0,2.0,0.7861820465271346,0.22154226994723591
3,5.6,0.36,0.9999999999999999,1.3,0.063,43.0,68.0,0.98865,3.3,0.575,16.849999999999998,-1,6.0,2.0,0.3074846997479606,0.061095099359810875
4,10.3,0.27,0.31,5.0,0.248,43.0,170.0,0.9924,3.69,0.52,11.0,0,7.0,2.0,0.23901690047049992,0.22154226994723591
5,7.1,0.18,0.36,1.4,0.063,43.0,87.0,1.0197075,3.42,0.37,16.849999999999998,0,8.0,2.0,0.16551443847757338,0.061095099359810875
5,7.2,1.09,0.53,1.4,0.063,26.0,175.0,1.0197075,3.17,1.19,12.0,0,7.0,2.0,0.7371640659767197,0.061095099359810875
0,4.0,0.62,0.05,2.3,0.063,6.0,321.0,0.99735,4.12,0.63,5.3,-1,8.0,2.0,0.4824261492442927,0.061095099359810875
6,7.1,0.54,0.5,30.2,0.025,31.0,105.0,0.99082,3.14,1.19,12.6,0,8.0,2.0,0.43178241642553783,0.024692612590371504
1,7.6,0.24,0.39,10.4,0.096,43.0,150.0,1.00601,3.32,0.575,14.0,-1,8.0,2.0,0.2151113796169455,0.0916671885258238
3,7.4,0.08,0.31,1.7,0.035,113.5,110.0,0.97334,2.63,0.38,9.2,0,8.0,2.0,0.07696104113612832,0.034401426717332394
0,7.7,1.1949999999999998,0.85,6.7,0.248,113.5,150.0,0.97674,3.39,0.62,10.7,-1,8.0,2.0,0.7861820465271346,0.22154226994723591
3,7.1,1.1949999999999998,0.07,1.7,0.071,15.0,150.0,1.0197075,2.59,0.66,10.8,-1,8.0,2.0,0.7861820465271346,0.06859279146561172
6,8.8,0.46,0.72,8.7,0.034,43.0,98.0,0.9685275,3.14,0.575,16.849999999999998,1,7.0,2.0,0.37843643572024505,0.03343477608623739
2,6.4,0.18,0.39,21.8,0.248,43.0,201.0,0.9685275,3.58,1.19,10.1,-1,7.0,2.0,0.16551443847757338,0.22154226994723591
5,10.3,0.36,0.32,2.2,0.063,113.5,92.0,0.9685275,4.17,0.59,16.849999999999998,0,7.0,2.0,0.3074846997479606,0.061095099359810875
0,6.4,1.16,0.22,1.4,0.04,41.0,321.0,0.9685275,3.55,0.39,10.0,-1,7.0,2.0,0.7701082216960736,0.039220713153281295
1,7.3,1.1949999999999998,0.26,8.7,0.248,52.0,207.0,0.99342,3.12,1.19,16.849999999999998,-2,8.0,2.0,0.7861820465271346,0.22154226994723591
5,14.149999999999999,1.1949999999999998,0.39,8.7,0.248,104.0,321.0,0.99438,3.67,0.575,16.4,2,5.5,2.0,0.7861820465271346,0.22154226994723591
4,6.8,0.23,0.9999999999999999,1.5,0.036,35.0,165.0,1.0197075,3.21,0.45,16.6,0,8.0,2.0,0.20701416938432612,0.03536714383729131
0,8.2,0.36,0.39,1.9,0.063,113.5,74.0,0.99215,3.23,1.19,12.0,0,9.0,2.0,0.3074846997479606,0.061095099359810875
4,14.149999999999999,0.36,0.3,27.6,0.063,43.0,321.0,1.0197075,2.28,1.19,12.4,0,7.0,2.0,0.3074846997479606,0.061095099359810875
2,14.149999999999999,0.55,0.39,8.7,0.068,113.5,17.0,1.0197075,3.23,0.575,10.0,-1,9.0,2.0,0.4382549309311553,0.0657877405380031
5,10.1,1.11,0.9999999999999999,9.7,0.092,13.0,52.0,1.0197075,3.22,0.64,5.0,0,9.5,2.0,0.7466879474879752,0.08801087732271329
4,7.7,0.36,0.39,1.5,0.069,43.0,122.0,0.9851,2.93,0.575,9.8,0,8.0,2.0,0.3074846997479606,0.06672363204290818
5,9.4,0.53,0.39,2.5,0.063,6.0,185.0,1.00283,2.27,0.575,9.3,1,9.5,2.0,0.4252677354043441,0.061095099359810875
4,6.3,0.99,0.9999999999999999,9.7,0.045,50.0,136.0,1.01145,3.14,0.37,10.6,0,7.0,2.0,0.688134638736401,0.04401688541677432
2,4.5,0.36,0.9999999999999999,13.6,0.044,43.0,321.0,1.01456,2.25,0.575,9.0,-1,8.0,2.0,0.3074846997479606,0.04305948946044697
0,14.149999999999999,0.31,0.9999999999999999,2.8,0.04,26.0,150.0,0.97944,3.2,0.575,6.0,1,9.5,2.0,0.27002713721306015,0.039220713153281295
3,7.2,0.19,0.39,30.2,0.035,0.0,321.0,0.9685275,3.15,0.36,13.8,0,7.0,2.0,0.173953307123438,0.034401426717332394
4,7.3,0.34,0.49,30.2,0.248,21.0,37.0,0.9685275,2.25,0.575,12.1,-1,8.0,2.0,0.29266961396282004,0.22154226994723591
3,7.7,0.36,0.9999999999999999,10.6,0.04,113.5,153.0,0.9978,3.87,1.19,8.9,-1,9.0,2.0,0.3074846997479606,0.039220713153281295
0,14.149999999999999,1.1949999999999998,0.58,1.9,0.07,43.0,40.0,0.9685275,2.25,1.19,8.9,0,9.5,2.0,0.7861820465271346,0.06765864847381481
3,8.9,0.21,0.2,1.2,0.063,20.0,150.0,0.99579,3.2,0.37,11.5,0,9.0,2.0,0.19062035960864973,0.061095099359810875
5,6.8,0.32,0.24,8.7,0.063,49.0,80.0,0.98347,2.25,0.575,16.849999999999998,0,7.0,2.0,0.2776317365982795,0.061095099359810875
3,6.2,1.1949999999999998,0.29,7.6,0.063,45.0,232.0,1.0197075,3.37,0.62,12.7,-1,7.0,2.0,0.7861820465271346,0.061095099359810875
3,11.3,1.12,0.39,17.2,0.075,22.0,321.0,0.9912,3.23,0.57,11.1,-1,7.0,2.0,0.7514160886839212,0.0723206615796261
5,12.6,0.28,0.34,2.2,0.037,113.5,150.0,1.0197075,2.97,1.19,12.8,-1,6.0,2.0,0.2468600779315258,0.03633192924739028
0,8.4,0.27,0.12,30.2,0.072,38.0,46.0,1.01511,3.38,0.575,11.8,1,9.0,2.0,0.23901690047049992,0.06952606264861023
4,7.2,0.305,0.9999999999999999,1.2,0.248,43.0,11.0,0.99331,2.73,0.575,11.5,0,8.0,2.0,0.26620304077465673,0.22154226994723591
4,3.0,0.85,0.14,30.2,0.093,113.5,314.0,0.97414,3.36,1.19,10.4,1,9.0,2.0,0.6151856390902335,0.08892620919440151
3,7.8,0.55,0.05,1.8,0.063,43.0,179.0,0.9955,3.43,0.575,4.45,0,8.0,2.0,0.4382549309311553,0.061095099359810875
0,12.9,0.36,0.39,8.7,0.248,27.0,98.0,0.99432,2.25,0.575,13.9,0,6.0,2.0,0.3074846997479606,0.22154226994723591
4,7.2,1.1949999999999998,0.42,8.7,0.248,6.0,150.0,0.99299,3.04,1.19,12.8,0,8.0,2.0,0.7861820465271346,0.22154226994723591
5,7.2,0.2,0.39,1.6,0.001,113.5,116.0,0.98608,3.3,0.39,16.3,0,8.0,2.0,0.18232155679395462,0.0009995003330835331
3,6.5,0.36,0.39,8.7,0.16,20.0,150.0,0.99544,3.2,0.575,11.0,-1,7.0,2.0,0.3074846997479606,0.14842000511827327
3,14.149999999999999,0.31,0.39,8.7,0.038,18.0,123.0,0.98338,3.36,1.19,8.6,-1,7.0,2.0,0.27002713721306015,0.037295784743696894
5,8.4,1.1949999999999998,0.39,2.1,0.248,43.0,32.0,0.9973,2.57,1.19,10.4,2,9.5,2.0,0.7861820465271346,0.22154226994723591
4,1.7500000000000009,0.36,0.39,1.0,0.248,30.0,150.0,1.009,3.13,0.4,7.0,1,8.0,2.0,0.3074846997479606,0.22154226994723591
4,5.3,0.24,0.9999999999999999,24.1,0.063,113.5,321.0,0.98248,2.25,0.5,8.7,1,7.0,2.0,0.2151113796169455,0.061095099359810875
2,14.149999999999999,1.13,0.39,8.7,0.248,42.0,56.0,0.9984,2.9,1.19,4.45,-1,9.0,2.0,0.7561219797213337,0.22154226994723591
0,7.3,0.36,0.31,8.7,0.018,45.0,80.0,0.98936,3.06,0.34,12.9,-1,8.0,2.0,0.3074846997479606,0.017839918128331
4,6.7,1.1949999999999998,0.39,8.7,0.063,41.0,104.0,0.9685275,2.25,0.84,12.6,-1,7.0,2.0,0.7861820465271346,0.061095099359810875
6,9.8,0.3,0.39,8.7,0.063,37.0,97.0,0.99026,3.2,0.575,12.6,0,7.0,2.0,0.262364264467491,0.061095099359810875
4,7.2,0.82,0.39,8.7,0.042,43.0,321.0,0.997,3.18,0.59,12.9,0,7.0,2.0,0.598836501088704,0.04114194333117518
3,8.3,0.41,0.78,30.2,0.104,29.0,210.0,1.0197075,3.84,1.19,4.45,0,8.0,2.0,0.3435897043900769,0.09893994785490356
5,7.2,0.35,0.3,30.2,0.063,113.5,86.0,0.9927,4.17,1.14,11.0,0,7.0,2.0,0.30010459245033805,0.061095099359810875
3,7.2,0.16,0.9999999999999999,6.85,0.059,31.0,131.0,1.0197075,2.95,0.34,9.3,0,8.0,2.0,0.14842000511827327,0.0573250666192694
2,7.2,0.4,0.24,13.6,0.063,34.0,150.0,0.99899,3.24,0.575,15.0,-2,8.0,2.0,0.33647223662121295,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.39,24.8,0.145,9.0,18.0,0.99001,3.67,0.57,9.5,0,8.0,2.0,0.7861820465271346,0.13540463700620295
4,7.2,0.36,0.54,1.4,0.063,43.0,110.0,0.9932,3.71,1.19,10.6,0,7.0,2.0,0.3074846997479606,0.061095099359810875
3,7.5,0.36,0.33,8.7,0.248,42.0,180.0,0.9685275,2.52,0.59,10.1,-1,8.0,2.0,0.3074846997479606,0.22154226994723591
5,14.149999999999999,0.18,0.36,30.2,0.063,40.0,117.0,0.99742,3.04,0.575,4.45,0,7.0,2.0,0.16551443847757338,0.061095099359810875
3,7.1,0.68,0.0,2.3,0.063,43.0,150.0,1.01005,2.73,1.19,9.5,0,8.0,2.0,0.5187937934151676,0.061095099359810875
5,14.149999999999999,0.31,0.39,7.1,0.063,43.0,141.0,1.0197075,3.16,0.38,10.6,0,8.0,2.0,0.27002713721306015,0.061095099359810875
3,1.7500000000000009,1.1949999999999998,0.37,8.7,0.051,13.0,150.0,0.97522,3.02,0.44,10.5,1,7.0,2.0,0.7861820465271346,0.049742091894814065
